,duree,annee,periode,geog,label,quantite,S_dep,nbr_act,penet,nbr_ach,BIO,pays
488425,A,2020,A,65 ANS ET PLUS,TOMATE BIO VRAC,4769934.5,16596186.0,4900369.0,0.0,0.0,BIO,FRANCE
488426,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE,6446812.5,31707242.0,18483098.0,48.3,3654982.5,NON BIO,FRANCE
488427,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE,6794926.0,33201100.0,19327144.0,0.0,0.0,NON BIO,FRANCE
488428,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE PREEMB,5606394.5,27884128.0,16724299.0,43.0,3255218.5,NON BIO,FRANCE
488429,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE PREEMB,5915632.0,29223106.0,17516804.0,0.0,0.0,NON BIO,FRANCE
488430,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE VRAC,840418.0,3823113.0,1774819.0,13.2,1002516.563,NON BIO,FRANCE
488431,A,2020,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE VRAC,879294.3125,3977995.0,1832973.875,0.0,0.0,NON BIO,FRANCE
488432,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE,4090452.75,25506730.0,12149883.0,44.4,3361697.5,NON BIO,FRANCE
488433,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE,4253191.0,26505890.0,12680873.0,0.0,0.0,NON BIO,FRANCE
488434,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE PREEMB,3090563.75,19260822.0,9816794.0,36.9,2794913.25,NON BIO,FRANCE
488435,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE PREEMB,3244407.75,20227420.0,10329826.0,0.0,0.0,NON BIO,FRANCE
488436,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE VRAC,999889.125,6245909.5,2340699.25,14.8,1117534.25,NON BIO,FRANCE
488437,A,2020,A,65 ANS ET PLUS,TOMATE CERISE RONDE VRAC,1008783.375,6278470.0,2355663.75,0.0,0.0,NON BIO,FRANCE
488438,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE,2453102.0,11098762.0,4718258.5,21.2,1605794.0,NON BIO,FRANCE
488439,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE,2609300.75,11780223.0,5021375.5,0.0,0.0,NON BIO,FRANCE
488440,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE PREEMB,2014995.0,9394849.0,3778550.5,18.0,1361872.875,NON BIO,FRANCE
488441,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE PREEMB,2155774.5,10011866.0,4037818.0,0.0,0.0,NON BIO,FRANCE
488442,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE VRAC,438107.1563,1703912.875,955903.0,5.0,376849.3125,NON BIO,FRANCE
488443,A,2020,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE VRAC,453526.4063,1768357.5,994892.1875,0.0,0.0,NON BIO,FRANCE
488444,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF,10039340.0,37384368.0,12359716.0,39.0,2951903.75,NON BIO,FRANCE
488445,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF,10478271.0,39028816.0,12917450.0,0.0,0.0,NON BIO,FRANCE
488446,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,218491.7969,1121923.875,324167.9063,4.0,303860.6875,NON BIO,FRANCE
488447,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,227076.0781,1155231.625,333296.8438,0.0,0.0,NON BIO,FRANCE
488448,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,9820848.0,36262444.0,12046171.0,37.9,2872193.25,NON BIO,FRANCE
488449,A,2020,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,10251194.0,37873584.0,12594181.0,0.0,0.0,NON BIO,FRANCE
488450,A,2020,A,65 ANS ET PLUS,TOMATE ESPAGNE,8015566.5,20370040.0,10906781.0,43.1,3261844.25,NON BIO,ESPAGNE
488451,A,2020,A,65 ANS ET PLUS,TOMATE ESPAGNE,8371422.0,21293906.0,11362643.0,0.0,0.0,NON BIO,ESPAGNE
488452,A,2020,A,65 ANS ET PLUS,TOMATE ESPAGNE PREEMB,453969.8438,1356001.75,741378.3125,0.0,0.0,NON BIO,ESPAGNE
488453,A,2020,A,65 ANS ET PLUS,TOMATE ESPAGNE VRAC,7917452.0,19937904.0,10655407.0,0.0,0.0,NON BIO,ESPAGNE
488454,A,2020,A,65 ANS ET PLUS,TOMATE FRANCE,67904368.0,186802016.0,80997024.0,86.5,6548925.0,NON BIO,FRANCE
488455,A,2020,A,65 ANS ET PLUS,TOMATE FRANCE,70838600.0,194809632.0,84666120.0,0.0,0.0,NON BIO,FRANCE
488456,A,2020,A,65 ANS ET PLUS,TOMATE FRANCE PREEMB,2036674.375,7774902.0,2984811.25,0.0,0.0,NON BIO,FRANCE
488457,A,2020,A,65 ANS ET PLUS,TOMATE FRANCE VRAC,68801928.0,187034736.0,82188016.0,0.0,0.0,NON BIO,FRANCE
488458,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR,1883169.0,5434928.5,1781928.0,13.3,1006296.875,NON BIO,FRANCE
488459,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR,1922721.5,5586441.0,1831562.375,0.0,0.0,NON BIO,FRANCE
488460,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR PREEMB,10584.02246,59646.45313,15839.69336,0.3,19885.55859,NON BIO,FRANCE
488461,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR PREEMB,10593.69434,60791.12891,16110.20508,0.0,0.0,NON BIO,FRANCE
488462,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR VRAC,1872585.0,5375282.0,1766085.25,13.2,997545.125,NON BIO,FRANCE
488463,A,2020,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR VRAC,1912127.75,5525649.5,1815452.25,0.0,0.0,NON BIO,FRANCE
488464,A,2020,A,65 ANS ET PLUS,TOMATE HOLLANDE,791240.6875,1902087.375,963228.5,7.2,547309.0625,NON BIO,HOLLANDE
488465,A,2020,A,65 ANS ET PLUS,TOMATE HOLLANDE,830167.8125,1993512.875,1026564.563,0.0,0.0,NON BIO,HOLLANDE
488466,A,2020,A,65 ANS ET PLUS,TOMATE HOLLANDE PREEMB,33920.27734,50361.92969,32170.22852,0.0,0.0,NON BIO,HOLLANDE
488467,A,2020,A,65 ANS ET PLUS,TOMATE HOLLANDE VRAC,796247.5,1943151.0,994394.375,0.0,0.0,NON BIO,HOLLANDE
488468,A,2020,A,65 ANS ET PLUS,TOMATE ITALIE,774100.0625,2768454.5,1182711.375,6.9,524824.3125,NON BIO,ITALIE
488469,A,2020,A,65 ANS ET PLUS,TOMATE ITALIE,807600.0625,2901219.75,1235746.5,0.0,0.0,NON BIO,ITALIE
488470,A,2020,A,65 ANS ET PLUS,TOMATE ITALIE PREEMB,49307.73047,107125.1328,45538.59375,0.0,0.0,NON BIO,ITALIE
488471,A,2020,A,65 ANS ET PLUS,TOMATE ITALIE VRAC,758292.3125,2794094.5,1190207.875,0.0,0.0,NON BIO,ITALIE
488472,A,2020,A,65 ANS ET PLUS,TOMATE MAROC,2373891.0,5168429.0,3388308.75,17.2,1304915.25,NON BIO,MAROC
488473,A,2020,A,65 ANS ET PLUS,TOMATE MAROC,2456852.25,5377489.0,3560748.75,0.0,0.0,NON BIO,MAROC
488474,A,2020,A,65 ANS ET PLUS,TOMATE MAROC PREEMB,449233.9375,1188236.625,777523.375,0.0,0.0,NON BIO,MAROC
488475,A,2020,A,65 ANS ET PLUS,TOMATE MAROC VRAC,2007618.25,4189252.5,2791580.5,0.0,0.0,NON BIO,MAROC
488476,A,2020,A,65 ANS ET PLUS,TOMATE,102762616.0,301654016.0,136706304.0,94.6,7161309.0,NON BIO,FRANCE
488477,A,2020,A,65 ANS ET PLUS,TOMATE,107643584.0,316110080.0,143486752.0,0.0,0.0,NON BIO,FRANCE
488478,A,2020,A,65 ANS ET PLUS,TOMATE PREEMB,21325628.0,90480552.0,42777420.0,0.0,0.0,NON BIO,FRANCE
488479,A,2020,A,65 ANS ET PLUS,TOMATE VRAC,86317952.0,225629520.0,106213048.0,0.0,0.0,NON BIO,FRANCE
488480,A,2020,A,65 ANS ET PLUS,TOMATE ORIGINE NON PRECISE,6943106.0,16743492.0,8729956.0,23.7,1794429.625,NON BIO,AUTRE ORIGINE
488481,A,2020,A,65 ANS ET PLUS,TOMATE ORIGINE NON PRECISE,7290890.0,17644976.0,9228098.0,0.0,0.0,NON BIO,AUTRE ORIGINE
488482,A,2020,A,65 ANS ET PLUS,TOMATE ORIGINE NON PRECISE PREEMB,166075.625,439779.1875,195338.9063,0.0,0.0,NON BIO,AUTRE ORIGINE
488483,A,2020,A,65 ANS ET PLUS,TOMATE ORIGINE NON PRECISE VRAC,7124814.5,17205196.0,9032759.0,0.0,0.0,NON BIO,AUTRE ORIGINE
488484,A,2020,A,65 ANS ET PLUS,TOMATE PREEMB,21830058.0,94596648.0,43707936.0,71.6,5422503.0,NON BIO,FRANCE
488485,A,2020,A,65 ANS ET PLUS,TOMATE PREEMB,23142890.0,100111408.0,46219112.0,0.0,0.0,NON BIO,FRANCE
488486,A,2020,A,65 ANS ET PLUS,TOMATE RONDE,27978550.0,66114932.0,32142784.0,74.4,5635196.0,NON BIO,FRANCE
488487,A,2020,A,65 ANS ET PLUS,TOMATE RONDE,29219682.0,69437752.0,33595316.0,0.0,0.0,NON BIO,FRANCE
488488,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE,41015352.0,95597768.0,50975572.0,82.2,6222506.0,NON BIO,FRANCE
488489,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE,43220160.0,100710312.0,53564760.0,0.0,0.0,NON BIO,FRANCE
488490,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE PREEMB,2211873.5,8183206.5,2957899.0,18.7,1416789.0,NON BIO,FRANCE
488491,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE PREEMB,2343403.75,8737077.0,3191197.5,0.0,0.0,NON BIO,FRANCE
488492,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE VRAC,38803476.0,87414560.0,48086844.0,80.3,6080265.0,NON BIO,FRANCE
488493,A,2020,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE VRAC,40876756.0,91973232.0,50434272.0,0.0,0.0,NON BIO,FRANCE
488494,A,2020,A,65 ANS ET PLUS,TOMATE RONDE PREEMB,5962949.5,13540627.0,6145313.5,28.2,2132153.75,NON BIO,FRANCE
488495,A,2020,A,65 ANS ET PLUS,TOMATE RONDE PREEMB,6386620.0,14740364.0,6602768.5,0.0,0.0,NON BIO,FRANCE
488496,A,2020,A,65 ANS ET PLUS,TOMATE RONDE VRAC,22015600.0,52574304.0,26113298.0,66.8,5058648.0,NON BIO,FRANCE
488497,A,2020,A,65 ANS ET PLUS,TOMATE RONDE VRAC,22833062.0,54697388.0,27135936.0,0.0,0.0,NON BIO,FRANCE
488498,A,2020,A,65 ANS ET PLUS,TOMATE VRAC,87284752.0,232215296.0,106121376.0,91.8,6952995.5,NON BIO,FRANCE
488499,A,2020,A,65 ANS ET PLUS,TOMATE VRAC,91087888.0,242225712.0,110928560.0,0.0,0.0,NON BIO,FRANCE
489507,A,2020,A,ADO 16-19 ANS MAX,TOMATE,32742366.0,101521896.0,36350780.0,92.8,1903019.875,NON BIO,FRANCE
489508,A,2020,A,ADO 16-19 ANS MAX,TOMATE ALLONGEE,1658186.375,4823898.5,2195993.25,25.3,517920.8125,NON BIO,FRANCE
489509,A,2020,A,ADO 16-19 ANS MAX,TOMATE ALLONGEE PREEMB,176563.6719,773128.0625,316208.5938,7.2,148159.8906,NON BIO,FRANCE
489510,A,2020,A,ADO 16-19 ANS MAX,TOMATE ALLONGEE VRAC,1481622.75,4050770.25,1881864.25,23.0,472516.0625,NON BIO,FRANCE
489511,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRE ORIGINE,319119.3438,728144.375,302365.9688,13.4,274561.5625,NON BIO,AUTRE ORIGINE
489512,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRE ORIGINE PREEMB,15786.68457,66846.57813,24627.80859,1.7,35570.30859,NON BIO,AUTRE ORIGINE
489513,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRE ORIGINE VRAC,303332.6563,661297.75,277738.1563,10.7,219271.0469,NON BIO,AUTRE ORIGINE
489514,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRES,2240743.75,10394745.0,3408523.5,49.9,1023194.75,NON BIO,FRANCE
489515,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRES PREEMB,1392219.75,7455227.0,2442536.25,38.9,798191.5625,NON BIO,FRANCE
489516,A,2020,A,ADO 16-19 ANS MAX,TOMATE AUTRES VRAC,848524.125,2939518.25,992750.3125,22.3,457419.3438,NON BIO,FRANCE
489517,A,2020,A,ADO 16-19 ANS MAX,TOMATE BELGIQUE,837974.0,1904609.0,776447.25,6.8,140354.0625,NON BIO,BELGIQUE
489518,A,2020,A,ADO 16-19 ANS MAX,TOMATE BELGIQUE PREEMB,81570.97656,155300.7813,76663.86719,1.8,37845.29297,NON BIO,BELGIQUE
489519,A,2020,A,ADO 16-19 ANS MAX,TOMATE BELGIQUE VRAC,756403.0625,1749308.25,704758.25,6.0,122451.0,NON BIO,BELGIQUE
489520,A,2020,A,ADO 16-19 ANS MAX,TOMATE BIO,1365149.125,5454172.5,1940308.375,29.2,599146.9375,BIO,FRANCE
489521,A,2020,A,ADO 16-19 ANS MAX,TOMATE BIO PREEMB,525900.75,2640336.75,1045370.063,18.2,372498.7188,BIO,FRANCE
489522,A,2020,A,ADO 16-19 ANS MAX,TOMATE BIO VRAC,839248.375,2813835.5,931252.625,11.3,230907.8594,BIO,FRANCE
489523,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE ALLONGEE,3470768.25,16375881.0,6756960.5,58.8,1206162.125,NON BIO,FRANCE
489524,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE ALLONGEE PREEMB,3140509.75,15063046.0,6254463.0,54.0,1106001.5,NON BIO,FRANCE
489525,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE ALLONGEE VRAC,330258.4375,1312835.5,506773.6563,16.5,338260.5938,NON BIO,FRANCE
489526,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE RONDE,2155218.5,11954306.0,5056422.5,53.7,1100525.875,NON BIO,FRANCE
489527,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE RONDE PREEMB,1891634.75,10564773.0,4556934.0,46.2,947720.125,NON BIO,FRANCE
489528,A,2020,A,ADO 16-19 ANS MAX,TOMATE CERISE RONDE VRAC,263583.6563,1389533.25,502799.3438,11.7,240604.8906,NON BIO,FRANCE
489529,A,2020,A,ADO 16-19 ANS MAX,TOMATE COCKTAIL GRAPPE,861679.625,3815809.25,1495838.625,21.1,432132.4375,NON BIO,FRANCE
489530,A,2020,A,ADO 16-19 ANS MAX,TOMATE COCKTAIL GRAPPE PREEMB,749919.5625,3426521.75,1326837.625,21.1,432132.4375,NON BIO,FRANCE
489531,A,2020,A,ADO 16-19 ANS MAX,TOMATE COCKTAIL GRAPPE VRAC,111760.0703,389287.5313,170151.3125,0.0,0.0,NON BIO,FRANCE
489532,A,2020,A,ADO 16-19 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF,1824089.25,6774405.0,1800422.0,23.4,478681.375,NON BIO,FRANCE
489533,A,2020,A,ADO 16-19 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,62998.17969,321483.2813,89803.19531,0.1,2519.521973,NON BIO,FRANCE
489534,A,2020,A,ADO 16-19 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF VRAC,1761091.125,6452921.5,1715751.125,22.8,467420.3125,NON BIO,FRANCE
489535,A,2020,A,ADO 16-19 ANS MAX,TOMATE ESPAGNE,2640624.25,6586591.5,2843632.5,23.2,476246.0625,NON BIO,ESPAGNE
489536,A,2020,A,ADO 16-19 ANS MAX,TOMATE ESPAGNE PREEMB,222862.4219,655163.125,274012.3438,7.7,157272.7969,NON BIO,ESPAGNE
489537,A,2020,A,ADO 16-19 ANS MAX,TOMATE ESPAGNE VRAC,2417761.75,5931428.5,2587370.25,19.8,405587.5938,NON BIO,ESPAGNE
489538,A,2020,A,ADO 16-19 ANS MAX,TOMATE FRANCE,14218971.0,37601044.0,13618935.0,72.0,1476400.875,NON BIO,FRANCE
489539,A,2020,A,ADO 16-19 ANS MAX,TOMATE FRANCE PREEMB,661175.4375,2524625.0,886465.9375,9.9,203714.4688,NON BIO,FRANCE
489540,A,2020,A,ADO 16-19 ANS MAX,TOMATE FRANCE VRAC,13557796.0,35076416.0,12909308.0,69.0,1415047.5,NON BIO,FRANCE
489541,A,2020,A,ADO 16-19 ANS MAX,TOMATE GROSSE A FARCIR,429409.2813,1350983.25,386535.1875,13.4,274454.5938,NON BIO,FRANCE
489542,A,2020,A,ADO 16-19 ANS MAX,TOMATE GROSSE A FARCIR PREEMB,154.1929932,538.8699951,533.539978,0.2,4101.918945,NON BIO,FRANCE
489543,A,2020,A,ADO 16-19 ANS MAX,TOMATE GROSSE A FARCIR VRAC,429255.0938,1350444.375,386001.6563,13.4,275346.7813,NON BIO,FRANCE
489544,A,2020,A,ADO 16-19 ANS MAX,TOMATE HOLLANDE,104684.1094,260239.875,111985.6797,1.6,33468.01172,NON BIO,HOLLANDE
489545,A,2020,A,ADO 16-19 ANS MAX,TOMATE HOLLANDE PREEMB,7468.684082,13387.16016,5130.709961,0.0,0.0,NON BIO,HOLLANDE
489546,A,2020,A,ADO 16-19 ANS MAX,TOMATE HOLLANDE VRAC,97215.42188,246852.7031,108794.3672,1.6,33468.01172,NON BIO,HOLLANDE
489547,A,2020,A,ADO 16-19 ANS MAX,TOMATE ITALIE,78229.60156,270233.0625,113539.6641,2.4,49510.94531,NON BIO,ITALIE
489548,A,2020,A,ADO 16-19 ANS MAX,TOMATE ITALIE PREEMB,1393.494019,7215.22998,4964.644043,0.0,0.0,NON BIO,ITALIE
489549,A,2020,A,ADO 16-19 ANS MAX,TOMATE ITALIE VRAC,76836.10938,263017.8438,108575.0156,2.4,49510.94531,NON BIO,ITALIE
489550,A,2020,A,ADO 16-19 ANS MAX,TOMATE MAROC,877626.8125,2126739.75,986672.75,12.0,246975.3438,NON BIO,MAROC
489551,A,2020,A,ADO 16-19 ANS MAX,TOMATE MAROC PREEMB,272114.8438,738693.0,303880.5,3.3,67062.28125,NON BIO,MAROC
489552,A,2020,A,ADO 16-19 ANS MAX,TOMATE MAROC VRAC,605512.0,1388046.625,691019.875,8.8,180979.3281,NON BIO,MAROC
489553,A,2020,A,ADO 16-19 ANS MAX,TOMATE,31377216.0,96067720.0,34654228.0,92.1,1888483.0,NON BIO,FRANCE
489554,A,2020,A,ADO 16-19 ANS MAX,TOMATE PREEMB,10998037.0,44777852.0,17167832.0,76.3,1563576.0,NON BIO,FRANCE
489555,A,2020,A,ADO 16-19 ANS MAX,TOMATE VRAC,20379180.0,51289868.0,19799262.0,82.1,1682602.875,NON BIO,FRANCE
489556,A,2020,A,ADO 16-19 ANS MAX,TOMATE ORIGINE NON PRECISE,3566128.0,9278203.0,3747707.5,32.0,655397.1875,NON BIO,AUTRE ORIGINE
489557,A,2020,A,ADO 16-19 ANS MAX,TOMATE ORIGINE NON PRECISE PREEMB,162557.0156,490868.75,188696.5469,6.5,133857.125,NON BIO,AUTRE ORIGINE
489558,A,2020,A,ADO 16-19 ANS MAX,TOMATE ORIGINE NON PRECISE VRAC,3403571.0,8787334.0,3577914.25,26.4,540462.8125,NON BIO,AUTRE ORIGINE
489559,A,2020,A,ADO 16-19 ANS MAX,TOMATE PREEMB,11523938.0,47418188.0,18106302.0,77.3,1583685.125,NON BIO,FRANCE
489560,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE,6977548.5,15393176.0,7183530.5,57.2,1171727.0,NON BIO,FRANCE
489561,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE GRAPPE,13124722.0,30638690.0,12745729.0,72.4,1484677.5,NON BIO,FRANCE
489562,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE GRAPPE PREEMB,889258.875,2963207.75,1067442.875,26.9,551298.5625,NON BIO,FRANCE
489563,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE GRAPPE VRAC,12235463.0,27675482.0,11689816.0,66.5,1362625.625,NON BIO,FRANCE
489564,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE PREEMB,3220679.0,6850264.5,3153645.75,33.2,680765.3125,NON BIO,FRANCE
489565,A,2020,A,ADO 16-19 ANS MAX,TOMATE RONDE VRAC,3756869.5,8542911.0,4055406.0,43.2,885272.9375,NON BIO,FRANCE
489566,A,2020,A,ADO 16-19 ANS MAX,TOMATE VRAC,21218428.0,54103704.0,20713846.0,83.8,1717850.125,NON BIO,FRANCE
490576,A,2020,A,ADO 20-24 ANS MAX,TOMATE,28742186.0,87744776.0,30831088.0,95.3,1528404.125,NON BIO,FRANCE
490577,A,2020,A,ADO 20-24 ANS MAX,TOMATE ALLONGEE,1685432.25,5028359.5,2143568.75,58.7,941924.875,NON BIO,FRANCE
490578,A,2020,A,ADO 20-24 ANS MAX,TOMATE ALLONGEE PREEMB,236593.6094,1129589.75,371961.5,16.9,271597.2813,NON BIO,FRANCE
490579,A,2020,A,ADO 20-24 ANS MAX,TOMATE ALLONGEE VRAC,1448838.625,3898769.75,1776325.625,42.5,681358.1875,NON BIO,FRANCE
490580,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRE ORIGINE,215675.0625,554980.4375,207347.1719,1.8,28474.25781,NON BIO,AUTRE ORIGINE
490581,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRE ORIGINE PREEMB,11924.26758,26556.11914,11262.46484,0.0,0.0,NON BIO,AUTRE ORIGINE
490582,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRE ORIGINE VRAC,203750.7969,528424.3125,198142.6406,1.8,28474.25781,NON BIO,AUTRE ORIGINE
490583,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRES,1808715.25,8063668.0,2553139.75,43.3,694773.5625,NON BIO,FRANCE
490584,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRES PREEMB,909822.0,4863730.5,1652511.875,21.4,343081.8438,NON BIO,FRANCE
490585,A,2020,A,ADO 20-24 ANS MAX,TOMATE AUTRES VRAC,898893.25,3199937.25,913209.625,27.2,437152.1875,NON BIO,FRANCE
490586,A,2020,A,ADO 20-24 ANS MAX,TOMATE BELGIQUE,913938.75,1981869.125,862385.25,18.3,294153.2188,NON BIO,BELGIQUE
490587,A,2020,A,ADO 20-24 ANS MAX,TOMATE BELGIQUE PREEMB,70821.25,175106.0625,70950.95313,11.4,182375.0313,NON BIO,BELGIQUE
490588,A,2020,A,ADO 20-24 ANS MAX,TOMATE BELGIQUE VRAC,843117.5,1806763.125,792037.0,6.7,106748.4609,NON BIO,BELGIQUE
490589,A,2020,A,ADO 20-24 ANS MAX,TOMATE BIO,1261481.125,5494972.5,1572607.5,30.4,488173.0625,BIO,FRANCE
490590,A,2020,A,ADO 20-24 ANS MAX,TOMATE BIO PREEMB,621909.1875,3211819.25,996416.125,28.5,457804.8125,BIO,FRANCE
490591,A,2020,A,ADO 20-24 ANS MAX,TOMATE BIO VRAC,639571.875,2283153.25,581733.125,17.5,281478.4375,BIO,FRANCE
490592,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE ALLONGEE,2731152.0,12610481.0,5464482.5,66.9,1072727.25,NON BIO,FRANCE
490593,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE ALLONGEE PREEMB,2435141.75,11473733.0,4947914.0,61.3,983739.25,NON BIO,FRANCE
490594,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE ALLONGEE VRAC,296010.3125,1136747.75,518230.0938,24.1,387243.6563,NON BIO,FRANCE
490595,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE RONDE,1640388.625,9309462.0,3925908.25,45.5,729676.125,NON BIO,FRANCE
490596,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE RONDE PREEMB,1369513.0,7841592.5,3473582.5,39.7,636846.0625,NON BIO,FRANCE
490597,A,2020,A,ADO 20-24 ANS MAX,TOMATE CERISE RONDE VRAC,270875.5938,1467869.25,461115.4375,19.2,307765.5625,NON BIO,FRANCE
490598,A,2020,A,ADO 20-24 ANS MAX,TOMATE COCKTAIL GRAPPE,742313.5,3520536.5,1273459.25,16.6,265792.1563,NON BIO,FRANCE
490599,A,2020,A,ADO 20-24 ANS MAX,TOMATE COCKTAIL GRAPPE PREEMB,627679.8125,2995436.0,1091908.75,12.8,205178.5781,NON BIO,FRANCE
490600,A,2020,A,ADO 20-24 ANS MAX,TOMATE COCKTAIL GRAPPE VRAC,114633.6953,525100.5625,181550.5156,3.2,51508.66406,NON BIO,FRANCE
490601,A,2020,A,ADO 20-24 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF,1952110.375,7043141.0,1806756.125,21.9,351187.8438,NON BIO,FRANCE
490602,A,2020,A,ADO 20-24 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,49138.44922,226446.9531,55470.61719,0.5,7747.141602,NON BIO,FRANCE
490603,A,2020,A,ADO 20-24 ANS MAX,TOMATE COTELEE ET COEUR DE BOEUF VRAC,1902972.0,6816694.0,1756904.75,21.1,339237.3125,NON BIO,FRANCE
490604,A,2020,A,ADO 20-24 ANS MAX,TOMATE ESPAGNE,2358035.5,5660805.5,2452535.25,28.6,459427.5938,NON BIO,ESPAGNE
490605,A,2020,A,ADO 20-24 ANS MAX,TOMATE ESPAGNE PREEMB,125746.8438,350113.1875,162485.3438,9.6,153221.5156,NON BIO,ESPAGNE
490606,A,2020,A,ADO 20-24 ANS MAX,TOMATE ESPAGNE VRAC,2232288.75,5310692.5,2307692.25,19.7,316439.0313,NON BIO,ESPAGNE
490607,A,2020,A,ADO 20-24 ANS MAX,TOMATE FRANCE,13316889.0,35991380.0,12156603.0,81.8,1311806.5,NON BIO,FRANCE
490608,A,2020,A,ADO 20-24 ANS MAX,TOMATE FRANCE PREEMB,488598.7188,1909306.125,636904.5,18.2,292253.5,NON BIO,FRANCE
490609,A,2020,A,ADO 20-24 ANS MAX,TOMATE FRANCE VRAC,12828291.0,34082072.0,11621586.0,74.7,1197590.75,NON BIO,FRANCE
490610,A,2020,A,ADO 20-24 ANS MAX,TOMATE GROSSE A FARCIR,460155.7813,1349495.0,347816.0313,4.3,69615.02344,NON BIO,FRANCE
490611,A,2020,A,ADO 20-24 ANS MAX,TOMATE GROSSE A FARCIR PREEMB,7409.244141,21747.0,5143.934082,0.0,0.0,NON BIO,FRANCE
490612,A,2020,A,ADO 20-24 ANS MAX,TOMATE GROSSE A FARCIR VRAC,452746.5313,1327748.0,344254.7188,4.3,69615.02344,NON BIO,FRANCE
490613,A,2020,A,ADO 20-24 ANS MAX,TOMATE HOLLANDE,218565.5625,565707.1875,208586.6563,6.3,101401.2891,NON BIO,HOLLANDE
